,State,Year,Quater,Transaction_area,Transaction_count,Transaction_amount
2848,madhya-pradesh,2024,1,gwalior,3433,5623360.0
2849,madhya-pradesh,2024,1,jabalpur,2549,4066952.0
2850,madhya-pradesh,2024,1,rewa,1631,2471021.0
2851,madhya-pradesh,2024,1,ujjain,1518,2343292.0
2852,madhya-pradesh,2024,1,satna,1456,2062376.0
2853,madhya-pradesh,2024,1,dhar,1389,1926999.0
2854,madhya-pradesh,2024,1,chhindwara,1385,2251979.0
2855,madhya-pradesh,2024,1,singrauli,1358,2129465.0
2856,madhya-pradesh,2024,2,indore,8230,14342486.0
2857,madhya-pradesh,2024,2,bhopal,4787,10605399.0
2858,madhya-pradesh,2024,2,gwalior,2602,4170026.0
2859,madhya-pradesh,2024,2,jabalpur,2012,3801138.0
2860,madhya-pradesh,2024,2,ujjain,1241,2152248.0
2861,madhya-pradesh,2024,2,rewa,1205,2184457.0
2862,madhya-pradesh,2024,2,singrauli,1125,2037202.0
2863,madhya-pradesh,2024,2,satna,1077,1715112.0
2864,madhya-pradesh,2024,2,dhar,1074,1524207.0
2865,madhya-pradesh,2024,2,sagar,997,1834823.0
2866,madhya-pradesh,2024,3,indore,9351,16156973.0
2867,madhya-pradesh,2024,3,bhopal,5361,10874148.0
2868,madhya-pradesh,2024,3,gwalior,2819,4482119.0
2869,madhya-pradesh,2024,3,jabalpur,2324,4387540.0
2870,madhya-pradesh,2024,3,ujjain,1345,2229400.0
2871,madhya-pradesh,2024,3,dhar,1125,1876194.0
2872,madhya-pradesh,2024,3,singrauli,1013,1721022.0
2873,madhya-pradesh,2024,3,sagar,994,1800213.0
2874,madhya-pradesh,2024,3,rewa,994,1672916.0
2875,madhya-pradesh,2024,3,dewas,947,1734088.0
2876,madhya-pradesh,2024,4,indore,12551,20489191.0
2877,madhya-pradesh,2024,4,bhopal,6824,13581645.0
2878,madhya-pradesh,2024,4,gwalior,3295,5826629.0
2879,madhya-pradesh,2024,4,jabalpur,2990,5021258.0
2880,madhya-pradesh,2024,4,ujjain,1912,2998654.0
2881,madhya-pradesh,2024,4,dhar,1715,2324249.0
2882,madhya-pradesh,2024,4,dewas,1461,2413920.0
2883,madhya-pradesh,2024,4,rewa,1410,2486511.0
2884,madhya-pradesh,2024,4,singrauli,1388,2396658.0
2885,madhya-pradesh,2024,4,sagar,1367,2395068.0
2886,maharashtra,2020,2,pune,8699,1482628.0
2887,maharashtra,2020,2,thane,7559,1221018.0
2888,maharashtra,2020,2,mumbai suburban,5780,884439.0
2889,maharashtra,2020,2,aurangabad,2844,496194.0
2890,maharashtra,2020,2,nashik,2519,459865.0
2891,maharashtra,2020,2,raigad,1695,296865.0
2892,maharashtra,2020,2,palghar,1483,259634.0
2893,maharashtra,2020,2,mumbai,1473,223485.0
2894,maharashtra,2020,2,solapur,1152,212690.0
2895,maharashtra,2020,2,nagpur,985,185202.0
2896,maharashtra,2020,3,pune,18176,4567561.0
2897,maharashtra,2020,3,thane,6951,1718946.0
2898,maharashtra,2020,3,nashik,5564,1418697.0
2899,maharashtra,2020,3,aurangabad,4125,982466.0
2900,maharashtra,2020,3,mumbai suburban,3674,902028.0
2901,maharashtra,2020,3,ahmednagar,3194,926591.0
2902,maharashtra,2020,3,solapur,3034,785356.0
2903,maharashtra,2020,3,nagpur,2721,792995.0
2904,maharashtra,2020,3,raigad,2368,617257.0
2905,maharashtra,2020,3,kolhapur,2171,652181.0
2906,maharashtra,2020,4,pune,8211,4862704.0
2907,maharashtra,2020,4,thane,5939,4405413.0
2908,maharashtra,2020,4,mumbai suburban,4631,3301120.0
2909,maharashtra,2020,4,nashik,2903,1492155.0
2910,maharashtra,2020,4,nagpur,1994,1280886.0
2911,maharashtra,2020,4,aurangabad,1877,739598.0
2912,maharashtra,2020,4,ahmednagar,1824,875154.0
2913,maharashtra,2020,4,mumbai,1677,1248451.0
2914,maharashtra,2020,4,raigad,1547,1308133.0
2915,maharashtra,2020,4,solapur,1313,596502.0
2916,maharashtra,2021,1,pune,10913,6482027.0
2917,maharashtra,2021,1,thane,6971,4869909.0
2918,maharashtra,2021,1,mumbai suburban,5505,3893302.0
2919,maharashtra,2021,1,nashik,3381,1857949.0
2920,maharashtra,2021,1,nagpur,3055,2060944.0
2921,maharashtra,2021,1,aurangabad,2514,903043.0
2922,maharashtra,2021,1,mumbai,2166,1596945.0
2923,maharashtra,2021,1,ahmednagar,2121,833980.0
2924,maharashtra,2021,1,raigad,1811,1375948.0
2925,maharashtra,2021,1,solapur,1472,734242.0
2926,maharashtra,2021,2,pune,14949,9422249.0
2927,maharashtra,2021,2,thane,7446,5734857.0
2928,maharashtra,2021,2,mumbai suburban,5293,3659655.0
2929,maharashtra,2021,2,nashik,4607,2827696.0
2930,maharashtra,2021,2,nagpur,3864,2683877.0
2931,maharashtra,2021,2,ahmednagar,3355,2145197.0
2932,maharashtra,2021,2,aurangabad,3162,1752774.0
2933,maharashtra,2021,2,solapur,2417,1483185.0
2934,maharashtra,2021,2,raigad,2219,1802764.0
2935,maharashtra,2021,2,palghar,2152,1598936.0
2936,maharashtra,2021,3,pune,9943,8127896.0
2937,maharashtra,2021,3,thane,7829,6194341.0
2938,maharashtra,2021,3,mumbai suburban,5520,4552921.0
2939,maharashtra,2021,3,nashik,2807,2230871.0
2940,maharashtra,2021,3,nagpur,2795,2376913.0
2941,maharashtra,2021,3,aurangabad,2212,1245983.0
2942,maharashtra,2021,3,mumbai,2116,1824585.0
2943,maharashtra,2021,3,raigad,1768,1718085.0
2944,maharashtra,2021,3,palghar,1709,1457172.0
2945,maharashtra,2021,3,ahmednagar,1509,1140977.0
2946,maharashtra,2021,4,pune,16039,18693479.0
2947,maharashtra,2021,4,thane,13362,13856390.0
2948,maharashtra,2021,4,mumbai suburban,9319,9168680.0
2949,maharashtra,2021,4,nagpur,4924,5775357.0
2950,maharashtra,2021,4,nashik,3996,4883186.0
2951,maharashtra,2021,4,mumbai,3563,3541155.0
2952,maharashtra,2021,4,palghar,2927,3095452.0
2953,maharashtra,2021,4,raigad,2900,3785506.0
2954,maharashtra,2021,4,solapur,2839,3265540.0
2955,maharashtra,2021,4,aurangabad,2580,2341427.0
2956,maharashtra,2022,1,pune,17790,24312875.0
2957,maharashtra,2022,1,thane,14272,16536659.0
2958,maharashtra,2022,1,mumbai suburban,10457,11756037.0
2959,maharashtra,2022,1,nagpur,6568,8328077.0
2960,maharashtra,2022,1,solapur,4282,5201915.0
2961,maharashtra,2022,1,mumbai,4159,4477237.0
2962,maharashtra,2022,1,nashik,3412,5438097.0
2963,maharashtra,2022,1,raigad,3236,4805540.0
2964,maharashtra,2022,1,palghar,3179,4035103.0
2965,maharashtra,2022,1,aurangabad,1905,2477811.0
2966,maharashtra,2022,2,pune,18712,24072589.0
2967,maharashtra,2022,2,thane,12306,14514282.0
2968,maharashtra,2022,2,mumbai suburban,9944,10743651.0
2969,maharashtra,2022,2,nagpur,5933,7435720.0
2970,maharashtra,2022,2,mumbai,3914,4071523.0
2971,maharashtra,2022,2,nashik,3745,5525097.0
2972,maharashtra,2022,2,raigad,2914,4274798.0
2973,maharashtra,2022,2,palghar,2860,3354545.0
2974,maharashtra,2022,2,solapur,1996,2751216.0
2975,maharashtra,2022,2,kolhapur,1714,2813708.0
2976,maharashtra,2022,3,pune,19899,24823260.0
2977,maharashtra,2022,3,thane,13402,15693837.0
2978,maharashtra,2022,3,mumbai suburban,11136,11840245.0
2979,maharashtra,2022,3,nagpur,6993,8397314.0
2980,maharashtra,2022,3,mumbai,4339,4534700.0
2981,maharashtra,2022,3,nashik,4029,5861346.0
2982,maharashtra,2022,3,palghar,3351,3849266.0
2983,maharashtra,2022,3,raigad,3201,4376980.0
2984,maharashtra,2022,3,solapur,2464,3354047.0
2985,maharashtra,2022,3,aurangabad,2318,2587715.0
2986,maharashtra,2022,4,pune,27018,38292195.0
2987,maharashtra,2022,4,thane,20282,24614041.0
2988,maharashtra,2022,4,mumbai suburban,16192,18884324.0
2989,maharashtra,2022,4,nagpur,8811,11940400.0
2990,maharashtra,2022,4,mumbai,5857,6447594.0
2991,maharashtra,2022,4,nashik,5371,8785824.0
2992,maharashtra,2022,4,raigad,5108,7544340.0
2993,maharashtra,2022,4,palghar,4574,5754546.0
2994,maharashtra,2022,4,solapur,3838,5560713.0
2995,maharashtra,2022,4,aurangabad,2830,4070884.0
2996,maharashtra,2023,1,pune,24852,37388150.0
2997,maharashtra,2023,1,thane,18419,23430698.0
2998,maharashtra,2023,1,mumbai suburban,14976,17928673.0
2999,maharashtra,2023,1,nagpur,8255,11655922.0
3000,maharashtra,2023,1,mumbai,5742,6476060.0
3001,maharashtra,2023,1,raigad,4414,6867288.0
3002,maharashtra,2023,1,nashik,4297,8048628.0
3003,maharashtra,2023,1,solapur,4226,5931789.0
3004,maharashtra,2023,1,palghar,3830,5308543.0
3005,maharashtra,2023,1,aurangabad,2195,3540538.0
3006,maharashtra,2023,2,pune,25943,39373541.0
3007,maharashtra,2023,2,thane,15403,20442020.0
3008,maharashtra,2023,2,mumbai suburban,12717,15575502.0
3009,maharashtra,2023,2,nagpur,6951,10373645.0
3010,maharashtra,2023,2,mumbai,4859,6032079.0
3011,maharashtra,2023,2,nashik,4343,8234879.0
3012,maharashtra,2023,2,raigad,4134,6846437.0
3013,maharashtra,2023,2,palghar,3310,4531574.0
3014,maharashtra,2023,2,solapur,3078,4848042.0
3015,maharashtra,2023,2,aurangabad,2161,3446846.0
3016,maharashtra,2023,3,pune,25053,36210265.0
3017,maharashtra,2023,3,thane,14544,18428928.0
3018,maharashtra,2023,3,mumbai suburban,12754,14762376.0
3019,maharashtra,2023,3,nagpur,8273,11430159.0
3020,maharashtra,2023,3,mumbai,5009,5630520.0
3021,maharashtra,2023,3,nashik,4482,7981205.0
3022,maharashtra,2023,3,raigad,3785,5770377.0
3023,maharashtra,2023,3,palghar,3581,4781323.0
3024,maharashtra,2023,3,solapur,3358,4879560.0
3025,maharashtra,2023,3,aurangabad,2500,3718193.0
3026,maharashtra,2023,4,pune,30243,50492209.0
3027,maharashtra,2023,4,thane,21339,28481783.0
3028,maharashtra,2023,4,mumbai suburban,18186,22723247.0
3029,maharashtra,2023,4,nagpur,9371,14419994.0
3030,maharashtra,2023,4,mumbai,6225,7624827.0
3031,maharashtra,2023,4,nashik,5985,11362400.0
3032,maharashtra,2023,4,raigad,5393,8827335.0
3033,maharashtra,2023,4,palghar,4551,6750732.0
3034,maharashtra,2023,4,solapur,4432,7196371.0
3035,maharashtra,2023,4,aurangabad,3047,5151528.0
3036,maharashtra,2024,1,pune,31744,51048763.0
3037,maharashtra,2024,1,thane,20270,27149287.0
3038,maharashtra,2024,1,mumbai suburban,17918,22557721.0
3039,maharashtra,2024,1,nagpur,12679,18547241.0
3040,maharashtra,2024,1,mumbai,6902,8072969.0
3041,maharashtra,2024,1,solapur,6451,8799075.0
3042,maharashtra,2024,1,nashik,6082,10946664.0
3043,maharashtra,2024,1,raigad,5630,9088755.0
3044,maharashtra,2024,1,palghar,5153,6750664.0
3045,maharashtra,2024,1,aurangabad,3085,5183513.0
3046,maharashtra,2024,2,pune,26444,46956580.0
3047,maharashtra,2024,2,thane,15340,22859227.0
3048,maharashtra,2024,2,mumbai suburban,14014,18993290.0
3049,maharashtra,2024,2,nagpur,9216,14835107.0
3050,maharashtra,2024,2,mumbai,5529,6816397.0
3051,maharashtra,2024,2,nashik,5155,10375218.0
3052,maharashtra,2024,2,raigad,4523,8094573.0
3053,maharashtra,2024,2,solapur,4497,7003235.0
3054,maharashtra,2024,2,palghar,4467,6066744.0
3055,maharashtra,2024,2,aurangabad,2560,4942594.0
3056,maharashtra,2024,3,pune,26286,46687498.0
3057,maharashtra,2024,3,thane,15453,22511361.0
3058,maharashtra,2024,3,mumbai suburban,13683,18789444.0
3059,maharashtra,2024,3,nagpur,9386,15106134.0
3060,maharashtra,2024,3,nashik,5353,10909003.0
3061,maharashtra,2024,3,mumbai,5295,6937984.0
3062,maharashtra,2024,3,solapur,4778,7310679.0
3063,maharashtra,2024,3,raigad,4361,7719446.0
3064,maharashtra,2024,3,palghar,4237,5785705.0
3065,maharashtra,2024,3,chhatrapati sambhaji nagar,2939,5591791.0
3066,maharashtra,2024,4,pune,35259,60734341.0
3067,maharashtra,2024,4,thane,23491,31407984.0
3068,maharashtra,2024,4,mumbai suburban,19612,25682802.0
3069,maharashtra,2024,4,nagpur,12751,19445789.0
3070,maharashtra,2024,4,nashik,7952,14806816.0
3071,maharashtra,2024,4,mumbai,7238,9140646.0
3072,maharashtra,2024,4,raigad,6391,10673836.0
3073,maharashtra,2024,4,palghar,5776,7706463.0
3074,maharashtra,2024,4,solapur,5648,9035348.0
3075,maharashtra,2024,4,chhatrapati sambhaji nagar,4159,6915626.0
3076,manipur,2020,2,imphal west,16,3285.0
3077,manipur,2020,2,imphal east,11,1757.0
3078,manipur,2020,2,churachandpur,7,2480.0
3079,manipur,2020,2,thoubal,6,1406.0
3080,manipur,2020,2,tengnoupal,3,693.0
3081,manipur,2020,2,bishnupur,3,739.0
3082,manipur,2020,2,kakching,3,760.0
3083,manipur,2020,2,ukhrul,3,688.0
3084,manipur,2020,2,senapati,1,282.0
3085,manipur,2020,2,tamenglong,1,233.0
3086,manipur,2020,3,imphal west,45,16382.0
3087,manipur,2020,3,imphal east,30,11791.0
3088,manipur,2020,3,bishnupur,12,4417.0
3089,manipur,2020,3,kakching,12,3715.0
3090,manipur,2020,3,kangpokpi,7,1221.0
3091,manipur,2020,3,churachandpur,6,1293.0
3092,manipur,2020,3,jiribam,5,1671.0
3093,manipur,2020,3,ukhrul,4,1613.0
3094,manipur,2020,3,thoubal,4,265.0
3095,manipur,2020,3,chandel,2,484.0
3096,manipur,2020,4,imphal east,20,12570.0
3097,manipur,2020,4,imphal west,18,8367.0
3098,manipur,2020,4,churachandpur,12,7312.0
3099,manipur,2020,4,thoubal,12,4525.0
3100,manipur,2020,4,kakching,7,1931.0
3101,manipur,2020,4,kangpokpi,5,4999.0
3102,manipur,2020,4,bishnupur,5,626.0
3103,manipur,2020,4,senapati,3,2586.0
3104,manipur,2020,4,chandel,2,1514.0
3105,manipur,2020,4,tengnoupal,2,691.0
3106,manipur,2021,1,imphal west,46,13194.0
3107,manipur,2021,1,imphal east,26,17048.0
3108,manipur,2021,1,churachandpur,13,9829.0
3109,manipur,2021,1,kangpokpi,11,17591.0
3110,manipur,2021,1,thoubal,10,1416.0
3111,manipur,2021,1,bishnupur,10,2215.0
3112,manipur,2021,1,tengnoupal,5,4029.0
3113,manipur,2021,1,kakching,4,1069.0
3114,manipur,2021,1,jiribam,3,2330.0
3115,manipur,2021,1,ukhrul,2,501.0
3116,manipur,2021,2,imphal west,37,32816.0
3117,manipur,2021,2,imphal east,36,19393.0
3118,manipur,2021,2,kangpokpi,9,5037.0
3119,manipur,2021,2,ukhrul,8,4637.0
3120,manipur,2021,2,thoubal,7,2340.0
3121,manipur,2021,2,bishnupur,7,1605.0
3122,manipur,2021,2,kakching,6,1638.0
3123,manipur,2021,2,churachandpur,6,5240.0
3124,manipur,2021,2,tengnoupal,4,1439.0
3125,manipur,2021,2,jiribam,3,513.0
3126,manipur,2021,3,imphal west,29,26747.0
3127,manipur,2021,3,imphal east,26,20520.0
3128,manipur,2021,3,kangpokpi,13,11469.0
3129,manipur,2021,3,tengnoupal,7,25125.0
3130,manipur,2021,3,chandel,6,15891.0
3131,manipur,2021,3,ukhrul,6,9998.0
3132,manipur,2021,3,churachandpur,6,6302.0
3133,manipur,2021,3,thoubal,5,7486.0
3134,manipur,2021,3,bishnupur,5,4107.0
3135,manipur,2021,3,kakching,4,191.0
3136,manipur,2021,4,imphal east,34,73197.0
3137,manipur,2021,4,imphal west,31,56814.0
3138,manipur,2021,4,bishnupur,11,13163.0
3139,manipur,2021,4,kangpokpi,9,10192.0
3140,manipur,2021,4,thoubal,9,18135.0
3141,manipur,2021,4,churachandpur,9,25252.0
3142,manipur,2021,4,senapati,8,17318.0
3143,manipur,2021,4,kakching,7,2703.0
3144,manipur,2021,4,ukhrul,7,7055.0
3145,manipur,2021,4,tamenglong,6,18621.0
3146,manipur,2022,1,imphal west,41,129130.0
3147,manipur,2022,1,imphal east,26,91044.0
3148,manipur,2022,1,churachandpur,19,67165.0
3149,manipur,2022,1,bishnupur,18,36519.0
3150,manipur,2022,1,kangpokpi,14,44438.0
3151,manipur,2022,1,thoubal,13,29017.0
3152,manipur,2022,1,ukhrul,9,27864.0
3153,manipur,2022,1,jiribam,7,18718.0
3154,manipur,2022,1,tamenglong,7,20811.0
3155,manipur,2022,1,kakching,6,15769.0
3156,manipur,2022,2,imphal west,69,180186.0
3157,manipur,2022,2,imphal east,55,133221.0
3158,manipur,2022,2,kangpokpi,22,47192.0
3159,manipur,2022,2,churachandpur,18,54577.0
3160,manipur,2022,2,thoubal,15,36232.0
3161,manipur,2022,2,bishnupur,10,20861.0
3162,manipur,2022,2,tengnoupal,9,18880.0
3163,manipur,2022,2,chandel,5,12340.0
3164,manipur,2022,2,ukhrul,5,8304.0
3165,manipur,2022,2,senapati,4,21308.0
3166,manipur,2022,3,imphal west,51,78530.0
3167,manipur,2022,3,imphal east,40,90787.0
3168,manipur,2022,3,kangpokpi,16,35025.0
3169,manipur,2022,3,thoubal,16,38591.0
3170,manipur,2022,3,bishnupur,14,24160.0
3171,manipur,2022,3,churachandpur,12,17773.0
3172,manipur,2022,3,senapati,9,31489.0
3173,manipur,2022,3,jiribam,9,23319.0
3174,manipur,2022,3,chandel,9,15705.0
3175,manipur,2022,3,ukhrul,7,14532.0
3176,manipur,2022,4,imphal west,77,190653.0
3177,manipur,2022,4,imphal east,42,88393.0
3178,manipur,2022,4,churachandpur,36,71508.0
3179,manipur,2022,4,thoubal,24,41743.0
3180,manipur,2022,4,bishnupur,19,62178.0
3181,manipur,2022,4,kangpokpi,16,44552.0
3182,manipur,2022,4,tengnoupal,12,27609.0
3183,manipur,2022,4,ukhrul,11,28523.0
3184,manipur,2022,4,jiribam,10,32186.0
3185,manipur,2022,4,chandel,6,10066.0
3186,manipur,2023,1,imphal west,69,201073.0
3187,manipur,2023,1,imphal east,47,90627.0
3188,manipur,2023,1,churachandpur,29,75246.0
3189,manipur,2023,1,kangpokpi,12,50757.0
3190,manipur,2023,1,bishnupur,11,31927.0
3191,manipur,2023,1,thoubal,10,23968.0
3192,manipur,2023,1,chandel,9,15346.0
3193,manipur,2023,1,senapati,9,30067.0
3194,manipur,2023,1,tengnoupal,8,46764.0
3195,manipur,2023,1,jiribam,5,22938.0
3196,manipur,2023,2,imphal west,37,84234.0
3197,manipur,2023,2,imphal east,30,81733.0
3198,manipur,2023,2,bishnupur,11,54232.0
3199,manipur,2023,2,kangpokpi,11,23066.0
3200,manipur,2023,2,churachandpur,9,17080.0
3201,manipur,2023,2,kakching,8,24668.0
3202,manipur,2023,2,thoubal,5,14680.0
3203,manipur,2023,2,senapati,4,14728.0
3204,manipur,2023,2,jiribam,3,7179.0
3205,manipur,2023,2,tamenglong,3,10701.0
3206,manipur,2023,3,imphal west,35,74416.0
3207,manipur,2023,3,imphal east,11,26461.0
3208,manipur,2023,3,kangpokpi,6,13409.0
3209,manipur,2023,3,churachandpur,4,8758.0
3210,manipur,2023,3,senapati,4,6725.0
3211,manipur,2023,3,jiribam,4,23164.0
3212,manipur,2023,3,thoubal,3,9675.0
3213,manipur,2023,3,tamenglong,3,13492.0
3214,manipur,2023,3,bishnupur,3,8293.0
3215,manipur,2023,3,ukhrul,1,5822.0
3216,manipur,2023,4,imphal west,84,166274.0
3217,manipur,2023,4,imphal east,65,104022.0
3218,manipur,2023,4,kangpokpi,21,63414.0
3219,manipur,2023,4,jiribam,16,32180.0
3220,manipur,2023,4,bishnupur,15,38427.0
3221,manipur,2023,4,churachandpur,4,8832.0
3222,manipur,2023,4,thoubal,4,9424.0
3223,manipur,2023,4,senapati,4,15815.0
3224,manipur,2023,4,ukhrul,3,3639.0
3225,manipur,2023,4,tamenglong,3,6366.0
3226,manipur,2024,1,imphal west,127,275425.0
3227,manipur,2024,1,imphal east,70,124428.0
3228,manipur,2024,1,thoubal,33,20964.0
3229,manipur,2024,1,bishnupur,27,34396.0
3230,manipur,2024,1,kangpokpi,27,37878.0
3231,manipur,2024,1,churachandpur,17,23717.0
3232,manipur,2024,1,jiribam,17,43972.0
3233,manipur,2024,1,chandel,12,24523.0
3234,manipur,2024,1,tamenglong,12,20744.0
3235,manipur,2024,1,tengnoupal,10,7427.0
3236,manipur,2024,2,imphal west,108,207392.0
3237,manipur,2024,2,imphal east,69,140054.0
3238,manipur,2024,2,kangpokpi,36,80540.0
3239,manipur,2024,2,bishnupur,25,30408.0
3240,manipur,2024,2,churachandpur,19,33256.0
3241,manipur,2024,2,thoubal,16,22555.0
3242,manipur,2024,2,chandel,15,48066.0
3243,manipur,2024,2,jiribam,12,14578.0
3244,manipur,2024,2,ukhrul,11,27333.0
3245,manipur,2024,2,tamenglong,10,21477.0
3246,manipur,2024,3,imphal west,96,224181.0
3247,manipur,2024,3,imphal east,40,78874.0
3248,manipur,2024,3,thoubal,36,68411.0
3249,manipur,2024,3,bishnupur,23,37306.0
3250,manipur,2024,3,churachandpur,19,30718.0
3251,manipur,2024,3,kangpokpi,15,18748.0
3252,manipur,2024,3,senapati,12,24046.0
3253,manipur,2024,3,jiribam,9,26505.0
3254,manipur,2024,3,tamenglong,8,13711.0
3255,manipur,2024,3,chandel,8,23490.0
3256,manipur,2024,4,imphal west,127,271206.0
3257,manipur,2024,4,imphal east,77,140889.0
3258,manipur,2024,4,thoubal,39,66801.0
3259,manipur,2024,4,bishnupur,31,75892.0
3260,manipur,2024,4,kangpokpi,25,74025.0
3261,manipur,2024,4,churachandpur,20,41801.0
3262,manipur,2024,4,kakching,18,56585.0
3263,manipur,2024,4,jiribam,16,17517.0
3264,manipur,2024,4,senapati,14,28034.0
3265,manipur,2024,4,chandel,10,19370.0
3266,meghalaya,2020,2,east khasi hills,18,3753.0
3267,meghalaya,2020,2,ribhoi,8,1822.0
3268,meghalaya,2020,2,east jaintia hills,8,1719.0
3269,meghalaya,2020,2,west khasi hills,4,847.0
3270,meghalaya,2020,2,west garo hills,1,231.0
3271,meghalaya,2020,2,north garo hills,1,231.0
3272,meghalaya,2020,2,south west khasi hills,1,226.0
3273,meghalaya,2020,3,east khasi hills,52,14174.0
3274,meghalaya,2020,3,east jaintia hills,24,9099.0
3275,meghalaya,2020,3,west garo hills,14,3643.0
3276,meghalaya,2020,3,ribhoi,8,2240.0
3277,meghalaya,2020,3,west jaintia hills,7,1500.0
3278,meghalaya,2020,3,east garo hills,5,2245.0
3279,meghalaya,2020,3,north garo hills,1,166.0
3280,meghalaya,2020,3,west khasi hills,1,548.0
3281,meghalaya,2020,4,east khasi hills,53,37940.0
3282,meghalaya,2020,4,west garo hills,14,11704.0
3283,meghalaya,2020,4,ribhoi,8,5569.0
3284,meghalaya,2020,4,east jaintia hills,6,4482.0
3285,meghalaya,2020,4,south west garo hills,5,9094.0
3286,meghalaya,2020,4,east garo hills,2,1818.0
3287,meghalaya,2020,4,west khasi hills,1,325.0
3288,meghalaya,2020,4,south garo hills,1,32.0
3289,meghalaya,2020,4,north garo hills,1,33.0
3290,meghalaya,2020,4,west jaintia hills,1,32.0
3291,meghalaya,2021,1,east khasi hills,39,56235.0
3292,meghalaya,2021,1,west garo hills,24,28027.0
3293,meghalaya,2021,1,ribhoi,13,11849.0
3294,meghalaya,2021,1,east jaintia hills,11,1499.0
3295,meghalaya,2021,1,west khasi hills,5,7508.0
3296,meghalaya,2021,1,west jaintia hills,3,2809.0
3297,meghalaya,2021,1,north garo hills,3,4098.0
3298,meghalaya,2021,1,south west garo hills,3,7495.0
3299,meghalaya,2021,1,east garo hills,3,5336.0
3300,meghalaya,2021,1,south garo hills,2,2697.0
3301,meghalaya,2021,2,east khasi hills,67,76168.0
3302,meghalaya,2021,2,west garo hills,33,26373.0
3303,meghalaya,2021,2,ribhoi,11,8597.0
3304,meghalaya,2021,2,east jaintia hills,10,4393.0
3305,meghalaya,2021,2,west jaintia hills,6,10465.0
3306,meghalaya,2021,2,south garo hills,4,5328.0
3307,meghalaya,2021,2,north garo hills,3,1533.0
3308,meghalaya,2021,2,east garo hills,2,7961.0
3309,meghalaya,2021,2,south west garo hills,1,3495.0
3310,meghalaya,2021,2,west khasi hills,1,676.0
3311,meghalaya,2021,3,east khasi hills,52,83975.0
3312,meghalaya,2021,3,west garo hills,30,34620.0
3313,meghalaya,2021,3,ribhoi,24,48286.0
3314,meghalaya,2021,3,east jaintia hills,15,15522.0
3315,meghalaya,2021,3,east garo hills,7,19560.0
3316,meghalaya,2021,3,south west garo hills,5,1646.0
3317,meghalaya,2021,3,west jaintia hills,3,1851.0
3318,meghalaya,2021,3,south garo hills,1,5505.0
3319,meghalaya,2021,3,north garo hills,1,3541.0
3320,meghalaya,2021,3,south west khasi hills,1,48.0
3321,meghalaya,2021,4,east khasi hills,132,226912.0
3322,meghalaya,2021,4,ribhoi,44,89673.0
3323,meghalaya,2021,4,west garo hills,34,57545.0
3324,meghalaya,2021,4,east garo hills,17,23121.0
3325,meghalaya,2021,4,east jaintia hills,14,22910.0
3326,meghalaya,2021,4,west khasi hills,8,11428.0
3327,meghalaya,2021,4,west jaintia hills,5,4459.0
3328,meghalaya,2021,4,north garo hills,4,11746.0
3329,meghalaya,2021,4,south west garo hills,3,2258.0
3330,meghalaya,2021,4,south garo hills,2,1560.0
3331,meghalaya,2022,1,east khasi hills,133,309643.0
3332,meghalaya,2022,1,west garo hills,77,173099.0
3333,meghalaya,2022,1,ribhoi,59,103790.0
3334,meghalaya,2022,1,east jaintia hills,17,24138.0
3335,meghalaya,2022,1,east garo hills,16,39737.0
3336,meghalaya,2022,1,west jaintia hills,9,16740.0
3337,meghalaya,2022,1,north garo hills,8,25357.0
3338,meghalaya,2022,1,west khasi hills,7,8499.0
3339,meghalaya,2022,1,south west garo hills,6,8854.0
3340,meghalaya,2022,1,south garo hills,3,2411.0
3341,meghalaya,2022,2,east khasi hills,190,337842.0
3342,meghalaya,2022,2,west garo hills,68,181815.0
3343,meghalaya,2022,2,ribhoi,54,94630.0
3344,meghalaya,2022,2,east jaintia hills,16,56384.0
3345,meghalaya,2022,2,east garo hills,16,43473.0
3346,meghalaya,2022,2,north garo hills,11,16292.0
3347,meghalaya,2022,2,south garo hills,8,25969.0
3348,meghalaya,2022,2,west khasi hills,7,21992.0
3349,meghalaya,2022,2,west jaintia hills,7,9236.0
3350,meghalaya,2022,2,south west garo hills,2,1461.0
3351,meghalaya,2022,3,east khasi hills,267,427341.0
3352,meghalaya,2022,3,west garo hills,177,337886.0
3353,meghalaya,2022,3,ribhoi,67,93271.0
3354,meghalaya,2022,3,south garo hills,19,40323.0
3355,meghalaya,2022,3,east garo hills,18,51275.0
3356,meghalaya,2022,3,south west garo hills,13,20819.0
3357,meghalaya,2022,3,north garo hills,12,33084.0
3358,meghalaya,2022,3,east jaintia hills,12,16091.0
3359,meghalaya,2022,3,west jaintia hills,7,11586.0
3360,meghalaya,2022,3,west khasi hills,4,4859.0
3361,meghalaya,2022,4,east khasi hills,293,521881.0
3362,meghalaya,2022,4,west garo hills,137,307812.0
3363,meghalaya,2022,4,ribhoi,91,143065.0
3364,meghalaya,2022,4,east jaintia hills,26,16575.0
3365,meghalaya,2022,4,east garo hills,24,91125.0
3366,meghalaya,2022,4,south garo hills,21,40872.0
3367,meghalaya,2022,4,north garo hills,16,34009.0
3368,meghalaya,2022,4,west jaintia hills,8,7150.0
3369,meghalaya,2022,4,south west garo hills,6,14977.0
3370,meghalaya,2022,4,west khasi hills,4,12007.0
3371,meghalaya,2023,1,east khasi hills,229,426416.0
