,State,Year,Quater,Transaction_area,Transaction_count,Transaction_amount
4384,maharashtra,2021,1,solapur,13720797,26445846333.97523
4385,maharashtra,2021,1,raigad,10673549,15596964081.61911
4386,maharashtra,2021,2,pune,218732925,298657497266.99304
4387,maharashtra,2021,2,mumbai suburban,51172626,79709409341.93016
4388,maharashtra,2021,2,thane,34695330,51834001818.133484
4389,maharashtra,2021,2,nashik,28391827,47825836433.598206
4390,maharashtra,2021,2,washim,27190170,55251595071.35002
4391,maharashtra,2021,2,aurangabad,23744887,36191383377.4905
4392,maharashtra,2021,2,nagpur,22506189,36690120293.721405
4393,maharashtra,2021,2,ahmednagar,16869500,32660327252.892723
4394,maharashtra,2021,2,solapur,16828619,33876247851.21455
4395,maharashtra,2021,2,raigad,11509927,16915509520.363083
4396,maharashtra,2021,3,pune,303322956,372243656247.4718
4397,maharashtra,2021,3,mumbai suburban,67846531,100494598469.06511
4398,maharashtra,2021,3,washim,47716080,89156949627.79579
4399,maharashtra,2021,3,thane,46296081,66370065441.36949
4400,maharashtra,2021,3,nashik,39927545,60198709473.80904
4401,maharashtra,2021,3,aurangabad,32667108,45343695947.53139
4402,maharashtra,2021,3,nagpur,29998841,44274024437.65408
4403,maharashtra,2021,3,ahmednagar,23270731,41445914645.10295
4404,maharashtra,2021,3,solapur,22642205,41800216299.60483
4405,maharashtra,2021,3,raigad,15666356,21716387176.67746
4406,maharashtra,2021,4,pune,371337618,454584743765.05554
4407,maharashtra,2021,4,mumbai suburban,92733033,134616103622.6073
4408,maharashtra,2021,4,thane,58731186,82756618879.3905
4409,maharashtra,2021,4,washim,58312102,108918964843.63313
4410,maharashtra,2021,4,nashik,50753398,77325087055.88705
4411,maharashtra,2021,4,aurangabad,42089766,58225600205.240555
4412,maharashtra,2021,4,nagpur,37294016,55504861303.13818
4413,maharashtra,2021,4,ahmednagar,30809337,53652623922.42543
4414,maharashtra,2021,4,solapur,29893044,53557566277.62863
4415,maharashtra,2021,4,raigad,19999796,27241010089.090332
4416,maharashtra,2022,1,pune,424149132,508475101454.5797
4417,maharashtra,2022,1,mumbai suburban,104595313,148080835860.6061
4418,maharashtra,2022,1,washim,73700274,136398563399.82826
4419,maharashtra,2022,1,thane,66420329,91604299445.99771
4420,maharashtra,2022,1,nashik,59914404,89903593917.99501
4421,maharashtra,2022,1,aurangabad,48288544,66140008400.38046
4422,maharashtra,2022,1,nagpur,43072958,63065806665.247505
4423,maharashtra,2022,1,ahmednagar,35927347,61917805949.94818
4424,maharashtra,2022,1,solapur,35130037,62436627060.524826
4425,maharashtra,2022,1,raigad,22836136,30642123149.62334
4426,maharashtra,2022,2,pune,520321567,620747087392.5974
4427,maharashtra,2022,2,mumbai suburban,125227570,172590494011.93738
4428,maharashtra,2022,2,washim,98129806,175926949614.37335
4429,maharashtra,2022,2,thane,76359706,103706480304.36014
4430,maharashtra,2022,2,nashik,69128782,103031323327.35526
4431,maharashtra,2022,2,aurangabad,55248137,75915458866.51474
4432,maharashtra,2022,2,nagpur,52065290,75751126721.70934
4433,maharashtra,2022,2,ahmednagar,42201172,72250021262.47775
4434,maharashtra,2022,2,solapur,41690075,74367210007.30444
4435,maharashtra,2022,2,raigad,26465986,34460851150.869255
4436,maharashtra,2022,3,pune,505018506,549531791371.8348
4437,maharashtra,2022,3,mumbai suburban,197724164,247678975470.48972
4438,maharashtra,2022,3,thane,80605581,103768554261.10455
4439,maharashtra,2022,3,nashik,75574380,109529218251.08426
4440,maharashtra,2022,3,nagpur,73292524,101188934110.49721
4441,maharashtra,2022,3,mumbai,72051672,98270574413.60028
4442,maharashtra,2022,3,aurangabad,59756919,78617594736.37457
4443,maharashtra,2022,3,solapur,43898093,73768556417.1306
4444,maharashtra,2022,3,ahmednagar,42461860,70593347849.7045
4445,maharashtra,2022,3,raigad,28475145,36394835874.96223
4446,maharashtra,2022,4,pune,544687754,590334491443.0928
4447,maharashtra,2022,4,mumbai suburban,248827345,310278216439.5166
4448,maharashtra,2022,4,thane,96634264,120463884034.54527
4449,maharashtra,2022,4,nashik,95624463,138499252102.65778
4450,maharashtra,2022,4,nagpur,82944788,116240666679.72601
4451,maharashtra,2022,4,mumbai,75229421,102451767492.82622
4452,maharashtra,2022,4,aurangabad,67307091,90151467648.5776
4453,maharashtra,2022,4,ahmednagar,50187075,84188481406.43468
4454,maharashtra,2022,4,solapur,49452868,83291615226.59082
4455,maharashtra,2022,4,raigad,32354836,40318975044.959946
4456,maharashtra,2023,1,pune,505841046,489824129517.0
4457,maharashtra,2023,1,thane,142097640,164652846524.0
4458,maharashtra,2023,1,mumbai suburban,119452769,138677680552.0
4459,maharashtra,2023,1,nashik,119376880,167693934792.0
4460,maharashtra,2023,1,aurangabad,95131875,121063237188.0
4461,maharashtra,2023,1,nagpur,87172881,116369650409.0
4462,maharashtra,2023,1,solapur,78530550,129110342469.0
4463,maharashtra,2023,1,ahmednagar,78198945,127588673135.0
4464,maharashtra,2023,1,raigad,50072751,58510274697.0
4465,maharashtra,2023,1,mumbai,45774016,60530759966.0
4466,maharashtra,2023,2,pune,554427668,535801107518.0
4467,maharashtra,2023,2,thane,155714593,178939371434.0
4468,maharashtra,2023,2,nashik,135966489,184867119659.0
4469,maharashtra,2023,2,mumbai suburban,130857450,148410175880.0
4470,maharashtra,2023,2,aurangabad,105820511,132952857337.0
4471,maharashtra,2023,2,nagpur,97521493,129504759626.0
4472,maharashtra,2023,2,ahmednagar,88553642,139707887255.0
4473,maharashtra,2023,2,solapur,88308858,140499967071.0
4474,maharashtra,2023,2,raigad,55379671,63261035124.0
4475,maharashtra,2023,2,mumbai,50518947,64178064613.0
4476,maharashtra,2023,3,pune,625390706,593994260196.0
4477,maharashtra,2023,3,thane,170404523,188843145118.0
4478,maharashtra,2023,3,nashik,147156281,195436937930.0
4479,maharashtra,2023,3,mumbai suburban,144408431,156083806649.0
4480,maharashtra,2023,3,aurangabad,119425478,142507066152.0
4481,maharashtra,2023,3,nagpur,109330463,135597965489.0
4482,maharashtra,2023,3,solapur,98314808,147822590848.0
4483,maharashtra,2023,3,ahmednagar,97743482,150892376443.0
4484,maharashtra,2023,3,raigad,59850699,66276827966.0
4485,maharashtra,2023,3,mumbai,56384940,66929058697.0
4486,maharashtra,2023,4,pune,673819127,639679187750.0
4487,maharashtra,2023,4,thane,192539402,209015388352.0
4488,maharashtra,2023,4,nashik,164191962,220053696049.0
4489,maharashtra,2023,4,mumbai suburban,161597277,173236147615.0
4490,maharashtra,2023,4,aurangabad,134713801,160937462757.0
4491,maharashtra,2023,4,nagpur,121596100,153904001716.0
4492,maharashtra,2023,4,solapur,113841137,169065426325.0
4493,maharashtra,2023,4,ahmednagar,111100461,170720443844.0
4494,maharashtra,2023,4,raigad,68647056,73428232667.0
4495,maharashtra,2023,4,mumbai,64843921,77317355777.0
4496,maharashtra,2024,1,pune,733071386,673821354148.0
4497,maharashtra,2024,1,thane,202824955,215591541310.0
4498,maharashtra,2024,1,nashik,181839029,240375082446.0
4499,maharashtra,2024,1,mumbai suburban,169180881,179594285523.0
4500,maharashtra,2024,1,aurangabad,152755419,181384155116.0
4501,maharashtra,2024,1,nagpur,131824873,166124581502.0
4502,maharashtra,2024,1,solapur,127991531,186810705530.0
4503,maharashtra,2024,1,ahmednagar,126557856,188324218977.0
4504,maharashtra,2024,1,raigad,73173175,76906252628.0
4505,maharashtra,2024,1,mumbai,69196322,80735270673.0
4506,maharashtra,2024,2,pune,774940848,703288284286.0
4507,maharashtra,2024,2,thane,219030396,226000030934.0
4508,maharashtra,2024,2,nashik,195527613,250949984729.0
4509,maharashtra,2024,2,mumbai suburban,181894333,185969047189.0
4510,maharashtra,2024,2,aurangabad,162740851,187304124243.0
4511,maharashtra,2024,2,nagpur,141322812,175511200797.0
4512,maharashtra,2024,2,solapur,138762460,197215551450.0
4513,maharashtra,2024,2,ahmednagar,138042382,197926877124.0
4514,maharashtra,2024,2,raigad,79815570,81603272680.0
4515,maharashtra,2024,2,mumbai,73618716,80934755744.0
4516,maharashtra,2024,3,pune,839977058,761109455466.0
4517,maharashtra,2024,3,thane,232855213,237163270363.0
4518,maharashtra,2024,3,nashik,205874553,259328603302.0
4519,maharashtra,2024,3,mumbai suburban,196164375,196501777539.0
4520,maharashtra,2024,3,chhatrapati sambhaji nagar,176233945,193676190941.0
4521,maharashtra,2024,3,nagpur,154536452,181360864288.0
4522,maharashtra,2024,3,ahmednagar,148127375,206347871734.0
4523,maharashtra,2024,3,solapur,148089341,199932875758.0
4524,maharashtra,2024,3,raigad,83956758,85479759033.0
4525,maharashtra,2024,3,mumbai,78446773,84573043915.0
4526,maharashtra,2024,4,pune,900035103,817012243191.0
4527,maharashtra,2024,4,thane,260133540,262082431087.0
4528,maharashtra,2024,4,nashik,228252514,293636232748.0
4529,maharashtra,2024,4,mumbai suburban,216881525,214957646828.0
4530,maharashtra,2024,4,chhatrapati sambhaji nagar,191942144,217245607999.0
4531,maharashtra,2024,4,nagpur,171355260,205480045288.0
4532,maharashtra,2024,4,solapur,164430995,226537809406.0
4533,maharashtra,2024,4,ahmednagar,161588684,230367459302.0
4534,maharashtra,2024,4,raigad,95383875,95150422240.0
4535,maharashtra,2024,4,mumbai,87657979,95067595052.0
4536,manipur,2018,1,imphal west,29863,46026262.666274294
4537,manipur,2018,1,imphal east,21960,26028937.81002756
4538,manipur,2018,1,thoubal,8288,8366772.887529282
4539,manipur,2018,1,bishnupur,7005,11341627.667845085
4540,manipur,2018,1,kangpokpi,4187,12129421.383849183
4541,manipur,2018,1,churachandpur,4081,11708258.721273843
4542,manipur,2018,1,kakching,1622,1924584.2384454876
4543,manipur,2018,1,ukhrul,1399,1647288.6651835062
4544,manipur,2018,1,jiribam,1305,3564799.4519929583
4545,manipur,2018,1,tamenglong,1007,1709209.2458958817
4546,manipur,2018,2,imphal west,46604,84363001.78828333
4547,manipur,2018,2,imphal east,42065,54561898.745482706
4548,manipur,2018,2,thoubal,20689,17968719.216563758
4549,manipur,2018,2,bishnupur,11338,19352100.53894212
4550,manipur,2018,2,churachandpur,7110,18055703.270787828
4551,manipur,2018,2,kangpokpi,6741,20315625.916537788
4552,manipur,2018,2,kakching,3879,6411513.6565497685
4553,manipur,2018,2,ukhrul,2800,6394470.819340965
4554,manipur,2018,2,jiribam,2710,6467614.407545684
4555,manipur,2018,2,tengnoupal,2080,6077962.2428630125
4556,manipur,2018,3,imphal east,60511,89605715.78431109
4557,manipur,2018,3,imphal west,53577,121033722.07207742
4558,manipur,2018,3,thoubal,19399,34092748.237245426
4559,manipur,2018,3,bishnupur,13649,24368236.711014666
4560,manipur,2018,3,kangpokpi,9151,27937402.09243063
4561,manipur,2018,3,churachandpur,8671,27468832.41328971
4562,manipur,2018,3,kakching,4590,9968419.417644013
4563,manipur,2018,3,jiribam,3959,6601625.253335206
4564,manipur,2018,3,ukhrul,3600,9802720.723219434
4565,manipur,2018,3,tengnoupal,3282,13385091.180977922
4566,manipur,2018,4,imphal west,71845,181598328.1568606
4567,manipur,2018,4,imphal east,54610,129176222.41262636
4568,manipur,2018,4,thoubal,24817,52899731.29086943
4569,manipur,2018,4,bishnupur,19048,37263259.12396773
4570,manipur,2018,4,churachandpur,14801,54503246.75234864
4571,manipur,2018,4,kangpokpi,13325,42081524.606101125
4572,manipur,2018,4,kakching,6508,13429124.00454451
4573,manipur,2018,4,jiribam,5444,13414981.155959103
4574,manipur,2018,4,tengnoupal,5426,22155446.62844094
4575,manipur,2018,4,tamenglong,4866,13057576.00717781
4576,manipur,2019,1,imphal west,79612,205676258.93003774
4577,manipur,2019,1,imphal east,65076,147611078.93080652
4578,manipur,2019,1,thoubal,24257,47210976.00123881
4579,manipur,2019,1,bishnupur,19486,48193281.39036341
4580,manipur,2019,1,churachandpur,16940,53360483.20022403
4581,manipur,2019,1,kangpokpi,15937,42225052.52830845
4582,manipur,2019,1,kakching,6683,13774811.29579331
4583,manipur,2019,1,tamenglong,6373,13975000.543136505
4584,manipur,2019,1,ukhrul,6222,16838560.888422478
4585,manipur,2019,1,tengnoupal,6064,21054191.304917276
4586,manipur,2019,2,imphal west,78677,232056651.71484104
4587,manipur,2019,2,imphal east,60830,163251483.394072
4588,manipur,2019,2,thoubal,20528,50609235.604754716
4589,manipur,2019,2,bishnupur,17577,41645991.98921693
4590,manipur,2019,2,kangpokpi,16230,47129360.10420917
4591,manipur,2019,2,churachandpur,15958,52974898.07418257
4592,manipur,2019,2,ukhrul,7984,21521804.282437496
4593,manipur,2019,2,kakching,6912,16106582.07225971
4594,manipur,2019,2,jiribam,6285,17270321.13495752
4595,manipur,2019,2,tengnoupal,6226,22523708.105631053
4596,manipur,2019,3,imphal west,101022,266880799.50360966
4597,manipur,2019,3,imphal east,79728,206224069.84990168
4598,manipur,2019,3,thoubal,25149,56874722.875841096
4599,manipur,2019,3,kangpokpi,23953,61269618.19095349
4600,manipur,2019,3,churachandpur,23946,67550608.43753463
4601,manipur,2019,3,bishnupur,23755,49667965.86779255
4602,manipur,2019,3,ukhrul,11017,25516446.138604183
4603,manipur,2019,3,kakching,10786,21658629.891090117
4604,manipur,2019,3,tamenglong,9939,22282886.130792048
4605,manipur,2019,3,chandel,9230,20201420.061846673
4606,manipur,2019,4,imphal west,150073,445926296.05285025
4607,manipur,2019,4,imphal east,96589,249197379.85855156
4608,manipur,2019,4,thoubal,32971,73727196.96627039
4609,manipur,2019,4,bishnupur,31835,72704593.78015086
4610,manipur,2019,4,kangpokpi,28686,74931231.19366804
4611,manipur,2019,4,churachandpur,26420,76031748.45585428
4612,manipur,2019,4,kakching,12984,31541265.82204684
4613,manipur,2019,4,ukhrul,12148,33065935.196690496
4614,manipur,2019,4,tamenglong,11954,27326669.899029642
4615,manipur,2019,4,chandel,11650,30393939.87145141
4616,manipur,2020,1,imphal west,471392,1799193747.3658047
4617,manipur,2020,1,imphal east,97573,222479758.42504126
4618,manipur,2020,1,thoubal,40558,92413414.3395817
4619,manipur,2020,1,bishnupur,40172,83818557.86725356
4620,manipur,2020,1,kangpokpi,33643,81400323.90620552
4621,manipur,2020,1,churachandpur,33637,84566221.4462608
4622,manipur,2020,1,kakching,16690,37525920.22436564
4623,manipur,2020,1,tamenglong,14451,31491246.17045552
4624,manipur,2020,1,chandel,13716,31278977.085135248
4625,manipur,2020,1,ukhrul,13355,30659040.231015503
4626,manipur,2020,2,imphal west,551775,2034861513.6925411
4627,manipur,2020,2,imphal east,127255,269647863.4355661
4628,manipur,2020,2,bishnupur,70841,142299534.95281482
4629,manipur,2020,2,thoubal,66183,158615301.51328385
4630,manipur,2020,2,churachandpur,50818,128936170.25492851
4631,manipur,2020,2,kangpokpi,48617,105034881.03695941
4632,manipur,2020,2,kakching,30404,53791181.45126964
4633,manipur,2020,2,ukhrul,24243,43560417.966341965
4634,manipur,2020,2,chandel,21517,49008541.10085201
4635,manipur,2020,2,tamenglong,21294,47020896.803083815
4636,manipur,2020,3,imphal west,805964,3116905375.221828
4637,manipur,2020,3,imphal east,148992,357420385.46601486
4638,manipur,2020,3,bishnupur,82097,178752852.0332132
4639,manipur,2020,3,thoubal,75667,178314817.40950677
4640,manipur,2020,3,churachandpur,61160,179008408.76793513
4641,manipur,2020,3,kangpokpi,56646,141494952.88474357
4642,manipur,2020,3,kakching,33268,72744605.62932977
4643,manipur,2020,3,ukhrul,27857,63120519.96337035
4644,manipur,2020,3,chandel,25158,63504521.07112962
4645,manipur,2020,3,tamenglong,24595,57102594.74572652
4646,manipur,2020,4,imphal west,894877,3447479864.9516916
4647,manipur,2020,4,imphal east,179438,524041651.0001225
4648,manipur,2020,4,bishnupur,95869,267444206.3886955
4649,manipur,2020,4,thoubal,87208,249311101.38298762
4650,manipur,2020,4,kangpokpi,74472,216458503.28856832
4651,manipur,2020,4,churachandpur,71693,243354880.5430908
4652,manipur,2020,4,kakching,37180,96767393.90324815
4653,manipur,2020,4,ukhrul,32947,91688189.17603046
4654,manipur,2020,4,chandel,31540,90473275.49273106
4655,manipur,2020,4,tamenglong,27674,77956516.78360562
4656,manipur,2021,1,imphal west,1693458,4962553375.308464
4657,manipur,2021,1,imphal east,161841,530028907.0928848
4658,manipur,2021,1,bishnupur,73777,255486792.7272072
4659,manipur,2021,1,thoubal,72593,240713473.66814184
4660,manipur,2021,1,kangpokpi,63234,205050443.8236801
4661,manipur,2021,1,churachandpur,62755,250250943.40948159
4662,manipur,2021,1,kakching,29803,92307870.36114597
4663,manipur,2021,1,chandel,23884,80445733.2065684
4664,manipur,2021,1,ukhrul,22415,68745913.46443735
4665,manipur,2021,1,senapati,22025,73777202.51436572
4666,manipur,2021,2,imphal west,2353896,5697696459.585503
4667,manipur,2021,2,imphal east,179337,491977805.97917175
4668,manipur,2021,2,thoubal,91264,268514237.48815316
4669,manipur,2021,2,bishnupur,89095,260900495.1629062
4670,manipur,2021,2,churachandpur,80524,273962339.3949944
4671,manipur,2021,2,kangpokpi,78765,236369410.09906265
4672,manipur,2021,2,kakching,37444,92311646.34027098
4673,manipur,2021,2,chandel,29178,90054101.93360364
4674,manipur,2021,2,ukhrul,28524,81225585.72178741
4675,manipur,2021,2,senapati,25681,70219657.8819672
4676,manipur,2021,3,imphal west,3027735,7437068961.027052
4677,manipur,2021,3,imphal east,226128,705081475.2381084
4678,manipur,2021,3,thoubal,113257,363547884.1177802
4679,manipur,2021,3,churachandpur,109913,397548796.562021
4680,manipur,2021,3,bishnupur,104901,320379628.1976948
4681,manipur,2021,3,kangpokpi,94883,299760833.40438926
4682,manipur,2021,3,kakching,44277,128692670.00805305
4683,manipur,2021,3,chandel,36126,116052040.78947881
4684,manipur,2021,3,ukhrul,35250,118509943.90387844
4685,manipur,2021,3,tamenglong,33266,108769884.2048046
4686,manipur,2021,4,imphal west,3649688,9254105829.377777
4687,manipur,2021,4,imphal east,268205,853764884.9988655
4688,manipur,2021,4,thoubal,130316,393043161.28167
4689,manipur,2021,4,churachandpur,121140,446895232.6851511
4690,manipur,2021,4,bishnupur,113386,369885898.8351996
4691,manipur,2021,4,kangpokpi,107329,318563859.8204656
4692,manipur,2021,4,kakching,43224,130159064.31913412
4693,manipur,2021,4,tengnoupal,40383,154956864.23616886
4694,manipur,2021,4,tamenglong,40279,140792582.93230078
4695,manipur,2021,4,chandel,39891,131651667.09783676
4696,manipur,2022,1,imphal west,4129560,10331377272.313238
4697,manipur,2022,1,imphal east,298053,926298622.7916505
4698,manipur,2022,1,thoubal,159443,465999965.9324683
4699,manipur,2022,1,churachandpur,132079,478282953.1412998
4700,manipur,2022,1,bishnupur,129775,410979761.59592944
4701,manipur,2022,1,kangpokpi,120614,361422857.4778744
4702,manipur,2022,1,tamenglong,53325,182059187.8775179
4703,manipur,2022,1,chandel,46964,156821048.3314056
4704,manipur,2022,1,ukhrul,45977,163211543.8876433
4705,manipur,2022,1,kakching,45714,129009720.36301751
4706,manipur,2022,2,imphal west,4858000,11035105413.78688
4707,manipur,2022,2,imphal east,334382,1017003992.8811904
4708,manipur,2022,2,thoubal,179962,489921006.2514488
4709,manipur,2022,2,bishnupur,132234,427663723.98262024
4710,manipur,2022,2,churachandpur,130821,445674066.47566885
4711,manipur,2022,2,kangpokpi,127346,360381229.24300873
4712,manipur,2022,2,tamenglong,48779,158669784.21199045
4713,manipur,2022,2,ukhrul,48388,165524493.50724024
4714,manipur,2022,2,kakching,45754,124881636.16645998
4715,manipur,2022,2,chandel,44845,161255425.28835768
4716,manipur,2022,3,imphal west,4865688,11153142712.787489
4717,manipur,2022,3,imphal east,401052,1106024473.2650971
4718,manipur,2022,3,churachandpur,200968,560754898.7150536
4719,manipur,2022,3,thoubal,198398,502784611.8050357
4720,manipur,2022,3,kangpokpi,137088,382055039.86516064
4721,manipur,2022,3,bishnupur,126573,397535713.9599227
4722,manipur,2022,3,kakching,114178,269711112.45492435
4723,manipur,2022,3,tamenglong,48889,150947198.9523353
4724,manipur,2022,3,ukhrul,48127,165404721.91649568
4725,manipur,2022,3,senapati,46116,141106697.64180186
4726,manipur,2022,4,imphal west,4737839,11004726597.698875
4727,manipur,2022,4,imphal east,417476,1124061241.8453987
4728,manipur,2022,4,thoubal,252156,642341521.1672155
4729,manipur,2022,4,kakching,205827,477287512.84893876
4730,manipur,2022,4,kangpokpi,195796,499527018.9345387
4731,manipur,2022,4,churachandpur,139622,418292018.1391273
4732,manipur,2022,4,bishnupur,134155,398215642.6664851
4733,manipur,2022,4,senapati,63745,180730794.84235084
4734,manipur,2022,4,tamenglong,51040,160602196.99791262
4735,manipur,2022,4,tengnoupal,49553,175755833.19199604
4736,manipur,2023,1,imphal west,987912,2602833306.0
4737,manipur,2023,1,imphal east,659880,1637025593.0
4738,manipur,2023,1,thoubal,315961,796620060.0
4739,manipur,2023,1,bishnupur,231239,626631062.0
4740,manipur,2023,1,churachandpur,221158,582341436.0
4741,manipur,2023,1,kangpokpi,211256,520765461.0
4742,manipur,2023,1,senapati,94404,252756548.0
4743,manipur,2023,1,tamenglong,86492,231452890.0
4744,manipur,2023,1,ukhrul,83455,267514824.0
4745,manipur,2023,1,tengnoupal,79811,294235941.0
4746,manipur,2023,2,imphal west,484182,1347200442.0
4747,manipur,2023,2,imphal east,332809,855990060.0
4748,manipur,2023,2,thoubal,155290,412755825.0
4749,manipur,2023,2,churachandpur,108049,309376954.0
4750,manipur,2023,2,bishnupur,108042,304861281.0
4751,manipur,2023,2,kangpokpi,96061,265835614.0
4752,manipur,2023,2,jiribam,53949,153237238.0
4753,manipur,2023,2,senapati,49144,139357712.0
4754,manipur,2023,2,tamenglong,42991,121710165.0
4755,manipur,2023,2,ukhrul,41027,131978491.0
4756,manipur,2023,3,imphal west,283239,1192373419.0
4757,manipur,2023,3,imphal east,195597,762942643.0
4758,manipur,2023,3,thoubal,70780,289941575.0
4759,manipur,2023,3,kangpokpi,60374,270393444.0
4760,manipur,2023,3,bishnupur,52074,228769251.0
4761,manipur,2023,3,jiribam,48471,170419988.0
4762,manipur,2023,3,churachandpur,43375,215267198.0
4763,manipur,2023,3,senapati,25056,88162234.0
4764,manipur,2023,3,tamenglong,21706,105176707.0
4765,manipur,2023,3,ukhrul,18404,74546308.0
4766,manipur,2023,4,imphal west,645798,2110859186.0
4767,manipur,2023,4,imphal east,466350,1424311158.0
4768,manipur,2023,4,thoubal,193084,587381961.0
4769,manipur,2023,4,bishnupur,158304,517891073.0
4770,manipur,2023,4,kangpokpi,143024,482630626.0
4771,manipur,2023,4,churachandpur,123502,463823678.0
4772,manipur,2023,4,jiribam,79450,216717452.0
4773,manipur,2023,4,senapati,55235,143200212.0
4774,manipur,2023,4,tamenglong,53369,169026544.0
4775,manipur,2023,4,ukhrul,48581,176550849.0
4776,manipur,2024,1,imphal west,1133368,2725454179.0
4777,manipur,2024,1,imphal east,807970,1806285586.0
4778,manipur,2024,1,thoubal,375796,844958083.0
4779,manipur,2024,1,bishnupur,309635,741135994.0
4780,manipur,2024,1,kangpokpi,250851,633880626.0
4781,manipur,2024,1,churachandpur,194606,549371725.0
4782,manipur,2024,1,jiribam,133568,289640866.0
4783,manipur,2024,1,senapati,104452,247581843.0
4784,manipur,2024,1,tamenglong,102763,257065130.0
4785,manipur,2024,1,ukhrul,100123,298191818.0
4786,manipur,2024,2,imphal west,1459563,3141688934.0
4787,manipur,2024,2,imphal east,1018606,2059736838.0
4788,manipur,2024,2,thoubal,521498,980920786.0
4789,manipur,2024,2,bishnupur,445648,900510427.0
4790,manipur,2024,2,kangpokpi,328709,800798710.0
4791,manipur,2024,2,churachandpur,302509,752667280.0
4792,manipur,2024,2,jiribam,176660,330678436.0
4793,manipur,2024,2,ukhrul,133349,387789370.0
4794,manipur,2024,2,senapati,125843,267512808.0
4795,manipur,2024,2,tengnoupal,118339,306617325.0
4796,manipur,2024,3,imphal west,1646879,3329166337.0
4797,manipur,2024,3,imphal east,994359,1961097356.0
4798,manipur,2024,3,thoubal,745620,1405836150.0
4799,manipur,2024,3,bishnupur,473909,940926550.0
4800,manipur,2024,3,churachandpur,383840,877446377.0
4801,manipur,2024,3,kangpokpi,268314,606920400.0
4802,manipur,2024,3,jiribam,230817,388872570.0
4803,manipur,2024,3,senapati,203110,420769853.0
4804,manipur,2024,3,kakching,191050,377623207.0
4805,manipur,2024,3,ukhrul,149368,379493502.0
4806,manipur,2024,4,imphal west,1625296,3463477932.0
4807,manipur,2024,4,imphal east,966637,1956254749.0
4808,manipur,2024,4,thoubal,688052,1349542020.0
4809,manipur,2024,4,bishnupur,515683,990434498.0
4810,manipur,2024,4,churachandpur,354635,828380422.0
4811,manipur,2024,4,kangpokpi,287443,671753012.0
4812,manipur,2024,4,jiribam,265628,470621340.0
4813,manipur,2024,4,senapati,239325,499464295.0
4814,manipur,2024,4,kakching,184973,391001965.0
4815,manipur,2024,4,ukhrul,160974,397290639.0
4816,meghalaya,2018,1,east khasi hills,23283,31807959.175373342
4817,meghalaya,2018,1,west garo hills,7660,9199200.848858135
4818,meghalaya,2018,1,ribhoi,6029,8736566.953918608
4819,meghalaya,2018,1,east jaintia hills,4896,8299361.376028441
4820,meghalaya,2018,1,west jaintia hills,3131,2812937.948004551
4821,meghalaya,2018,1,west khasi hills,1079,1647761.3372907462
4822,meghalaya,2018,1,north garo hills,922,652554.6654640209
4823,meghalaya,2018,1,south west garo hills,798,1015597.2351604333
4824,meghalaya,2018,1,east garo hills,749,781579.3759249721
4825,meghalaya,2018,1,south garo hills,705,807410.0407250253
4826,meghalaya,2018,2,east khasi hills,33966,61180700.47972991
4827,meghalaya,2018,2,west garo hills,10651,19685429.154264543
4828,meghalaya,2018,2,ribhoi,8761,14181827.919832248
4829,meghalaya,2018,2,east jaintia hills,6004,13059945.843045246
4830,meghalaya,2018,2,west jaintia hills,2232,2312980.3326936862
4831,meghalaya,2018,2,south west garo hills,1767,1724404.6747075585
4832,meghalaya,2018,2,north garo hills,1403,1278347.188045342
4833,meghalaya,2018,2,south garo hills,1103,1553253.9322072896
4834,meghalaya,2018,2,east garo hills,832,1032161.1690227182
4835,meghalaya,2018,2,west khasi hills,742,684129.9552836155
4836,meghalaya,2018,3,east khasi hills,54015,111173160.26256448
4837,meghalaya,2018,3,west garo hills,17911,31488596.43937725
4838,meghalaya,2018,3,ribhoi,13023,26072883.301655468
4839,meghalaya,2018,3,east jaintia hills,11397,22683448.874125846
4840,meghalaya,2018,3,west jaintia hills,3240,4571330.11958733
4841,meghalaya,2018,3,south west garo hills,2740,4294444.4478258435
4842,meghalaya,2018,3,north garo hills,2271,1976480.205681387
4843,meghalaya,2018,3,south garo hills,2110,2467349.2565310476
4844,meghalaya,2018,3,east garo hills,1323,1963470.7809556075
4845,meghalaya,2018,3,west khasi hills,1228,2146208.196912882
4846,meghalaya,2018,4,east khasi hills,70386,167808906.77955163
4847,meghalaya,2018,4,west garo hills,29000,52674487.37349704
4848,meghalaya,2018,4,east jaintia hills,20614,37885027.674247645
4849,meghalaya,2018,4,ribhoi,18294,42066652.87282289
4850,meghalaya,2018,4,west jaintia hills,4693,7562803.76113517
4851,meghalaya,2018,4,north garo hills,4011,4590211.2600644585
4852,meghalaya,2018,4,south west garo hills,3950,4531236.407859931
4853,meghalaya,2018,4,south garo hills,3037,6001319.09688588
4854,meghalaya,2018,4,west khasi hills,2821,5962239.029920495
4855,meghalaya,2018,4,east garo hills,2808,5832920.483690145
4856,meghalaya,2019,1,east khasi hills,101662,201352082.70276013
4857,meghalaya,2019,1,west garo hills,30087,58548564.168713726
4858,meghalaya,2019,1,ribhoi,27304,55813436.16699862
4859,meghalaya,2019,1,east jaintia hills,25054,46007520.563187
4860,meghalaya,2019,1,west jaintia hills,5411,7594602.551824972
4861,meghalaya,2019,1,south west garo hills,3819,4558241.545395774
4862,meghalaya,2019,1,north garo hills,3816,4016398.1062618718
